"source","target","relevance"
"/speaker/rich-hagarty","pain","0.012"
"/speaker/rich-hagarty","deliver","0.012"
"/speaker/ritikesh","freshwork","0.012"
"/speaker/ritikesh","follow","0.012"
"/speaker/ritikesh","use","0.025"
"/speaker/ritikesh","browser","0.025"
"/speaker/ritikesh","header","0.025"
"/speaker/ritikesh","web","0.012"
"/speaker/ritikesh","ritikesh","0.012"
"/speaker/ritikesh","learn","0.012"
"/speaker/ritikesh","optimisation","0.012"
"/speaker/ritikesh","extend","0.012"
"/speaker/ritikesh","api","0.012"
"/speaker/ritikesh","worker","0.012"
"/speaker/ritikesh","match","0.012"
"/speaker/ritikesh","team","0.012"
"/speaker/ritikesh","module","0.012"
"/speaker/ritikesh","ui","0.012"
"/speaker/ritikesh","custom","0.012"
"/speaker/ritikesh","new","0.012"
"/speaker/ritikesh","range","0.012"
"/speaker/ritikesh","user","0.025"
"/speaker/ritikesh","fast","0.012"
"/speaker/ritikesh","cover","0.012"
"/speaker/ritikesh","experience","0.037"
"/speaker/ritikesh","caching","0.012"
"/speaker/ritikesh","base","0.025"
"/speaker/ritikesh","stitch","0.012"
"/speaker/ritikesh","legacy","0.012"
"/speaker/ritikesh","backend","0.012"
"/speaker/ritikesh","magic","0.012"
"/speaker/ritikesh","other","0.012"
"/speaker/ritikesh","core","0.012"
"/speaker/ritikesh","load","0.012"
"/speaker/ritikesh","hybrid","0.012"
"/speaker/ritikesh","aware","0.012"
"/speaker/ritikesh","delightful","0.012"
"/speaker/ritikesh","application","0.012"
"/speaker/ritikesh","multiple","0.012"
"/speaker/ritikesh","bring","0.012"
"/speaker/ritikesh","architecture","0.012"
"/speaker/ritikesh","session","0.025"
"/speaker/ritikesh","freshservice","0.012"
"/speaker/ritikesh","tenant","0.012"
"/speaker/ritikesh","talk","0.012"
"/speaker/ritikesh","specific","0.012"
"/speaker/ritikesh","place","0.012"
"/speaker/ritikesh","part","0.012"
"/speaker/ritikesh","context","0.012"
"/speaker/ritikesh","maintain","0.012"
"/speaker/ritikesh","spa","0.012"
"/speaker/ritikesh","versione","0.012"
"/speaker/ritikesh","tag","0.012"
"/speaker/ritikesh","sync","0.012"
"/speaker/ritikesh","enable","0.012"
"/speaker/ritikesh","service","0.012"
"/speaker/ritikesh","http","0.025"
"/speaker/ritikesh","complete","0.012"
"/speaker/ritikesh","power","0.012"
"/speaker/ritikesh","leverage","0.037"
"/speaker/ritikesh","ssr","0.012"
"/speaker/ritikesh","layer","0.012"
"/speaker/ritikesh","ticket","0.012"
"/speaker/ritikesh","locale","0.012"
"/speaker/ritikesh","page","0.012"
"/speaker/ritikesh","rich","0.025"
"/speaker/ritikesh","technique","0.025"
"/speaker/ritikesh","none","0.012"
"/speaker/ritikesh","language","0.012"
"/speaker/ritikesh","delve","0.012"
"/speaker/ritikesh","cache","0.037"
"/speaker/ritikesh","accept","0.012"
"/speaker/ritikesh","framework","0.012"
"/speaker/ritikesh","topic","0.012"
"/speaker/ritikesh","efficient","0.012"
"/speaker/ritikesh","end","0.012"
"/speaker/rob-richardson","brush","0.012"
"/speaker/rob-richardson","api","0.012"
"/speaker/rob-richardson","customer","0.012"
"/speaker/rob-richardson","bring","0.037"
"/speaker/rob-richardson","git","0.037"
"/speaker/rob-richardson","common","0.012"
"/speaker/rob-richardson","wonder","0.012"
"/speaker/rob-richardson","most","0.012"
"/speaker/rob-richardson","cloud","0.012"
"/speaker/rob-richardson","gui","0.012"
"/speaker/rob-richardson","pipeline","0.012"
"/speaker/rob-richardson","curiosity","0.012"
"/speaker/rob-richardson","browser","0.025"
"/speaker/rob-richardson","request","0.012"
"/speaker/rob-richardson","new","0.012"
"/speaker/rob-richardson","decide","0.012"
"/speaker/rob-richardson","stick","0.012"
"/speaker/rob-richardson","empower","0.012"
"/speaker/rob-richardson","father","0.012"
"/speaker/rob-richardson","evolve","0.012"
"/speaker/rob-richardson","verify","0.012"
"/speaker/rob-richardson","great","0.025"
"/speaker/rob-richardson","system","0.012"
"/speaker/rob-richardson","leave","0.012"
"/speaker/rob-richardson","thing","0.012"
"/speaker/rob-richardson","karma","0.012"
"/speaker/rob-richardson","pro","0.012"
"/speaker/rob-richardson","stuck","0.012"
"/speaker/rob-richardson","bunch","0.012"
"/speaker/rob-richardson","show","0.012"
"/speaker/rob-richardson","question","0.012"
"/speaker/rob-richardson","action","0.012"
"/speaker/rob-richardson","see","0.012"
"/speaker/rob-richardson","keep","0.012"
"/speaker/rob-richardson","tour","0.012"
"/speaker/rob-richardson","bad","0.012"
"/speaker/rob-richardson","mocha","0.012"
"/speaker/rob-richardson","red","0.012"
"/speaker/rob-richardson","travis","0.012"
"/speaker/rob-richardson","make","0.037"
"/speaker/rob-richardson","account","0.012"
"/speaker/rob-richardson","create","0.012"
"/speaker/rob-richardson","test","0.049"
"/speaker/rob-richardson","control","0.012"
"/speaker/rob-richardson","merge","0.012"
"/speaker/rob-richardson","repo","0.012"
"/speaker/rob-richardson","chai","0.012"
"/speaker/rob-richardson","organization","0.012"
"/speaker/rob-richardson","phenomenal","0.012"
"/speaker/rob-richardson","url","0.012"
"/speaker/rob-richardson","weight","0.012"
"/speaker/rob-richardson","dizye","0.012"
"/speaker/rob-richardson","minimal","0.012"
"/speaker/rob-richardson","gate","0.012"
"/speaker/rob-richardson","command","0.012"
"/speaker/rob-richardson","place","0.012"
"/speaker/rob-richardson","github","0.025"
"/speaker/rob-richardson","learn","0.012"
"/speaker/rob-richardson","feature","0.012"
"/speaker/rob-richardson","small","0.012"
"/speaker/rob-richardson","begin","0.012"
"/speaker/rob-richardson","javascript","0.037"
"/speaker/rob-richardson","community","0.025"
"/speaker/rob-richardson","productive","0.012"
"/speaker/rob-richardson","fake","0.012"
"/speaker/rob-richardson","container","0.062"
"/speaker/rob-richardson","software","0.025"
"/speaker/rob-richardson","button","0.012"
"/speaker/rob-richardson","other","0.012"
"/speaker/rob-richardson","discuss","0.012"
"/speaker/rob-richardson","pattern","0.025"
"/speaker/rob-richardson","phantom","0.012"
"/speaker/rob-richardson","come","0.012"
"/speaker/rob-richardson","slide","0.012"
"/speaker/rob-richardson","open","0.025"
"/speaker/rob-richardson","apply","0.012"
"/speaker/rob-richardson","look","0.037"
"/speaker/rob-richardson","azure","0.049"
"/speaker/rob-richardson","work","0.012"
"/speaker/rob-richardson","build","0.049"
"/speaker/rob-richardson","code","0.012"
"/speaker/rob-richardson","tool","0.062"
"/speaker/rob-richardson","sense","0.012"
"/speaker/rob-richardson","quality","0.025"
"/speaker/rob-richardson","web","0.025"
"/speaker/rob-richardson","strategy","0.012"
"/speaker/rob-richardson","con","0.012"
"/speaker/rob-richardson","native","0.012"
"/speaker/rob-richardson","light","0.012"
"/speaker/rob-richardson","have","0.012"
"/speaker/rob-richardson","run","0.012"
"/speaker/rob-richardson","scenario","0.012"
"/speaker/rob-richardson","popular","0.012"
"/speaker/rob-richardson","amount","0.012"
"/speaker/rob-richardson","good","0.049"
"/speaker/rob-richardson","option","0.012"
"/speaker/rob-richardson","stub","0.012"
"/speaker/rob-richardson","let","0.012"
"/speaker/rob-richardson","own","0.012"
"/speaker/rob-richardson","fork","0.012"
"/speaker/rob-richardson","end","0.012"
"/speaker/rob-richardson","pull","0.012"
"/speaker/rob-richardson","dig","0.025"
"/speaker/rob-richardson","get","0.025"
"/speaker/rob-richardson","try","0.012"
"/speaker/rob-richardson","schema","0.012"
"/speaker/rob-richardson","node","0.012"
"/speaker/rob-richardson","mock","0.012"
"/speaker/rob-richardson","unit","0.012"
"/speaker/rob-richardson","harvest","0.012"
"/speaker/rob-richardson","source","0.025"
"/speaker/rob-richardson","available","0.012"
"/speaker/rob-richardson","project","0.025"
"/speaker/rob-richardson","submit","0.012"
"/speaker/rob-richardson","devop","0.012"
"/speaker/rob-richardson","ready","0.012"
"/speaker/rob-richardson","boutique","0.012"
"/speaker/rob-richardson","version","0.012"
"/speaker/rob-richardson","concern","0.012"
"/speaker/rob-richardson","emerge","0.012"
"/speaker/rob-richardson","surface","0.012"
"/speaker/rob-richardson","compare","0.012"
"/speaker/rob-richardson","leverage","0.012"
"/speaker/rob-richardson","deployment","0.012"
"/speaker/rob-richardson","be","0.012"
"/speaker/rob-richardson","flourish","0.012"
"/speaker/rob-richardson","pwas","0.012"
"/speaker/rob-richardson","automation","0.025"
"/speaker/rob-richardson","technology","0.012"
"/speaker/rob-richardson","microservice","0.012"
"/speaker/rob-richardson","client","0.012"
"/speaker/rob-richardson","high","0.012"
"/speaker/rob-richardson","database","0.049"
"/speaker/rob-richardson","development","0.012"
"/speaker/rob-richardson","line","0.012"
"/speaker/rob-richardson","care","0.012"
"/speaker/rob-richardson","host","0.025"
"/speaker/rob-richardson","practice","0.025"
"/speaker/rob-richardson","integration","0.012"
"/speaker/rob-richardson","start","0.012"
"/speaker/rob-richardson","ci","0.012"
"/speaker/rob-richardson","live","0.012"
"/speaker/rob-richardson","push","0.025"
"/speaker/rob-richardson","data","0.012"
"/speaker/rob-richardson","wonderful","0.012"
"/speaker/rob-richardson",".net","0.012"
"/speaker/rob-richardson","add","0.012"
"/speaker/rob-richardson","choice","0.012"
"/speaker/rob-richardson","go","0.012"
"/speaker/rob-richardson","trade","0.012"
"/speaker/rob-richardson","app","0.012"
"/speaker/rob-richardson","technique","0.025"
"/speaker/rob-richardson","way","0.037"
"/speaker/rob-richardson","cd","0.012"
"/speaker/rob-richardson","change","0.025"
"/speaker/rob-richardson","demo","0.025"
"/speaker/rob-richardson","use","0.037"
"/speaker/rob-richardson","brand","0.012"
"/speaker/rob-richardson","thick","0.012"
"/speaker/rob-richardson","testing","0.025"
"/speaker/rohit-bhardwaj","happen","0.012"
"/speaker/rohit-bhardwaj","begin","0.012"
"/speaker/rohit-bhardwaj","area","0.012"
"/speaker/rohit-bhardwaj","unstructured","0.012"
"/speaker/rohit-bhardwaj","tree","0.037"
"/speaker/rohit-bhardwaj","service","0.037"
"/speaker/rohit-bhardwaj","authenticate","0.012"
"/speaker/rohit-bhardwaj","suggestion","0.012"
"/speaker/rohit-bhardwaj","lead","0.086"
"/speaker/rohit-bhardwaj","palindrome","0.012"
"/speaker/rohit-bhardwaj","uber","0.012"
"/speaker/rohit-bhardwaj","become","0.012"
"/speaker/rohit-bhardwaj","amazon","0.012"
"/speaker/rohit-bhardwaj","mobile","0.012"
"/speaker/rohit-bhardwaj","main","0.012"
"/speaker/rohit-bhardwaj","enable","0.012"
"/speaker/rohit-bhardwaj","infrastructure","0.012"
"/speaker/rohit-bhardwaj","knapsack","0.012"
"/speaker/rohit-bhardwaj","oauth","0.012"
"/speaker/rohit-bhardwaj","challenge","0.025"
"/speaker/rohit-bhardwaj","permutation","0.012"
"/speaker/rohit-bhardwaj","skill","0.049"
"/speaker/rohit-bhardwaj","decision","0.012"
"/speaker/rohit-bhardwaj","testing","0.012"
"/speaker/rohit-bhardwaj","deploy","0.025"
"/speaker/rohit-bhardwaj","optimal","0.012"
"/speaker/rohit-bhardwaj","adopt","0.012"
"/speaker/rohit-bhardwaj","anti","0.012"
"/speaker/rohit-bhardwaj","detection","0.012"
"/speaker/rohit-bhardwaj","tag","0.012"
"/speaker/rohit-bhardwaj","valuable","0.012"
"/speaker/rohit-bhardwaj","art","0.012"
"/speaker/rohit-bhardwaj","quality","0.012"
"/speaker/rohit-bhardwaj","architecture","0.025"
"/speaker/rohit-bhardwaj","request","0.012"
"/speaker/rohit-bhardwaj","model","0.074"
"/speaker/rohit-bhardwaj","flow","0.012"
"/speaker/rohit-bhardwaj","spf4j","0.012"
"/speaker/rohit-bhardwaj","code","0.074"
"/speaker/rohit-bhardwaj","mttr","0.012"
"/speaker/rohit-bhardwaj","realize","0.012"
"/speaker/rohit-bhardwaj","cover","0.025"
"/speaker/rohit-bhardwaj","time","0.062"
"/speaker/rohit-bhardwaj","architect","0.173"
"/speaker/rohit-bhardwaj","cause","0.025"
"/speaker/rohit-bhardwaj","factor","0.012"
"/speaker/rohit-bhardwaj","stash","0.012"
"/speaker/rohit-bhardwaj","threat","0.012"
"/speaker/rohit-bhardwaj","ideal","0.037"
"/speaker/rohit-bhardwaj","result","0.012"
"/speaker/rohit-bhardwaj","part","0.037"
"/speaker/rohit-bhardwaj","bellman","0.012"
"/speaker/rohit-bhardwaj","drive","0.012"
"/speaker/rohit-bhardwaj","management","0.012"
"/speaker/rohit-bhardwaj","look","0.049"
"/speaker/rohit-bhardwaj","real","0.049"
"/speaker/rohit-bhardwaj","item","0.012"
"/speaker/rohit-bhardwaj","case","0.049"
"/speaker/rohit-bhardwaj","world","0.049"
"/speaker/rohit-bhardwaj","source","0.025"
"/speaker/rohit-bhardwaj","internationalization","0.012"
"/speaker/rohit-bhardwaj","be","0.012"
"/speaker/rohit-bhardwaj","follow","0.062"
"/speaker/rohit-bhardwaj","technical","0.049"
"/speaker/rohit-bhardwaj","solution","0.086"
"/speaker/rohit-bhardwaj","native","0.025"
"/speaker/rohit-bhardwaj","complexity","0.012"
"/speaker/rohit-bhardwaj","algorithm","0.062"
"/speaker/rohit-bhardwaj","hal","0.012"
"/speaker/rohit-bhardwaj","soapui","0.012"
"/speaker/rohit-bhardwaj","impairment","0.012"
"/speaker/rohit-bhardwaj","pattern","0.049"
"/speaker/rohit-bhardwaj","measure","0.025"
"/speaker/rohit-bhardwaj","sort","0.012"
"/speaker/rohit-bhardwaj","authentication","0.012"
"/speaker/rohit-bhardwaj","api","0.099"
"/speaker/rohit-bhardwaj","gate","0.012"
"/speaker/rohit-bhardwaj","javascript","0.012"
"/speaker/rohit-bhardwaj","percentage","0.012"
"/speaker/rohit-bhardwaj","apis","0.16"
"/speaker/rohit-bhardwaj","list","0.012"
"/speaker/rohit-bhardwaj","saml","0.012"
"/speaker/rohit-bhardwaj","superior","0.025"
"/speaker/rohit-bhardwaj","elastic","0.012"
"/speaker/rohit-bhardwaj","use","0.136"
"/speaker/rohit-bhardwaj","application","0.148"
"/speaker/rohit-bhardwaj","computing","0.037"
"/speaker/rohit-bhardwaj","proud","0.012"
"/speaker/rohit-bhardwaj","domain","0.012"
"/speaker/rohit-bhardwaj","run","0.012"
"/speaker/rohit-bhardwaj","target","0.012"
"/speaker/rohit-bhardwaj","binary","0.025"
"/speaker/rohit-bhardwaj","rest","0.025"
"/speaker/rohit-bhardwaj","system","0.136"
"/speaker/rohit-bhardwaj","explore","0.086"
"/speaker/rohit-bhardwaj","speed","0.012"
"/speaker/rohit-bhardwaj","data","0.037"
"/speaker/rohit-bhardwaj","dynamic","0.012"
"/speaker/rohit-bhardwaj","right","0.012"
"/speaker/rohit-bhardwaj","professional","0.012"
"/speaker/rohit-bhardwaj","extensible","0.012"
"/speaker/rohit-bhardwaj","present","0.025"
"/speaker/rohit-bhardwaj","fail","0.012"
"/speaker/rohit-bhardwaj","json","0.012"
"/speaker/rohit-bhardwaj","essential","0.012"
"/speaker/rohit-bhardwaj","detail","0.012"
"/speaker/rohit-bhardwaj","first","0.012"
"/speaker/rohit-bhardwaj","partial","0.012"
"/speaker/rohit-bhardwaj","graph","0.012"
"/speaker/rohit-bhardwaj","most","0.025"
"/speaker/rohit-bhardwaj","account","0.012"
"/speaker/rohit-bhardwaj","access","0.012"
"/speaker/rohit-bhardwaj","search","0.049"
"/speaker/rohit-bhardwaj","optimize","0.012"
"/speaker/rohit-bhardwaj","design","0.272"
"/speaker/rohit-bhardwaj","observability","0.012"
"/speaker/rohit-bhardwaj","yelp","0.012"
"/speaker/rohit-bhardwaj","apply","0.012"
"/speaker/rohit-bhardwaj","implement","0.025"
"/speaker/rohit-bhardwaj","key","0.012"
"/speaker/rohit-bhardwaj","netflix","0.012"
"/speaker/rohit-bhardwaj","travel","0.012"
"/speaker/rohit-bhardwaj","well","0.012"
"/speaker/rohit-bhardwaj","salesman","0.012"
"/speaker/rohit-bhardwaj","analytical","0.012"
"/speaker/rohit-bhardwaj","uri","0.025"
"/speaker/rohit-bhardwaj","resilient","0.012"
"/speaker/rohit-bhardwaj","dijkstra","0.012"
"/speaker/rohit-bhardwaj","mean","0.012"
"/speaker/rohit-bhardwaj","familiarity","0.012"
"/speaker/rohit-bhardwaj","confidence","0.012"
"/speaker/rohit-bhardwaj","role","0.037"
"/speaker/rohit-bhardwaj","monolithic","0.025"
"/speaker/rohit-bhardwaj","contract","0.025"
"/speaker/rohit-bhardwaj","deep","0.025"
"/speaker/rohit-bhardwaj","runner","0.012"
"/speaker/rohit-bhardwaj","open","0.012"
"/speaker/rohit-bhardwaj","string","0.012"
"/speaker/rohit-bhardwaj","advanced","0.012"
"/speaker/rohit-bhardwaj","fraud","0.012"
"/speaker/rohit-bhardwaj","define","0.012"
"/speaker/rohit-bhardwaj","cicd","0.012"
"/speaker/rohit-bhardwaj","codebuild","0.012"
"/speaker/rohit-bhardwaj","jaeger","0.012"
"/speaker/rohit-bhardwaj","principle","0.012"
"/speaker/rohit-bhardwaj","space","0.012"
"/speaker/rohit-bhardwaj","recommendation","0.012"
"/speaker/rohit-bhardwaj","bfs","0.012"
"/speaker/rohit-bhardwaj","reliable","0.012"
"/speaker/rohit-bhardwaj","feature","0.025"
"/speaker/rohit-bhardwaj","work","0.025"
"/speaker/rohit-bhardwaj","recursion","0.012"
"/speaker/rohit-bhardwaj","codepipeline","0.012"
"/speaker/rohit-bhardwaj","different","0.025"
"/speaker/rohit-bhardwaj","versione","0.012"
"/speaker/rohit-bhardwaj","guide","0.025"
"/speaker/rohit-bhardwaj","filtering","0.012"
"/speaker/rohit-bhardwaj","interview","0.012"
"/speaker/rohit-bhardwaj","app","0.049"
"/speaker/rohit-bhardwaj","link","0.012"
"/speaker/rohit-bhardwaj","codecommit","0.012"
"/speaker/rohit-bhardwaj","object","0.037"
"/speaker/rohit-bhardwaj","sam","0.012"
"/speaker/rohit-bhardwaj","hateo","0.012"
"/speaker/rohit-bhardwaj","connect","0.025"
"/speaker/rohit-bhardwaj","protect","0.012"
"/speaker/rohit-bhardwaj","support","0.049"
"/speaker/rohit-bhardwaj","serverless","0.148"
"/speaker/rohit-bhardwaj","security","0.025"
"/speaker/rohit-bhardwaj","device","0.012"
"/speaker/rohit-bhardwaj","benefit","0.012"
"/speaker/rohit-bhardwaj","zipkin","0.012"
"/speaker/rohit-bhardwaj","priority","0.012"
"/speaker/rohit-bhardwaj","year","0.012"
"/speaker/rohit-bhardwaj","web","0.012"
"/speaker/rohit-bhardwaj","continuous","0.012"
"/speaker/rohit-bhardwaj","track","0.012"
"/speaker/rohit-bhardwaj","topic","0.025"
"/speaker/rohit-bhardwaj","give","0.025"
"/speaker/rohit-bhardwaj","party","0.012"
"/speaker/rohit-bhardwaj","create","0.025"
"/speaker/rohit-bhardwaj","path","0.037"
"/speaker/rohit-bhardwaj","new","0.049"
"/speaker/rohit-bhardwaj","recover","0.012"
"/speaker/rohit-bhardwaj","devsecop","0.037"
"/speaker/rohit-bhardwaj","function","0.025"
"/speaker/rohit-bhardwaj","learn","0.012"
"/speaker/rohit-bhardwaj","gain","0.025"
"/speaker/rohit-bhardwaj","keep","0.012"
"/speaker/rohit-bhardwaj","lambda","0.025"
"/speaker/rohit-bhardwaj","session","0.025"
"/speaker/rohit-bhardwaj","provide","0.012"
"/speaker/rohit-bhardwaj","want","0.025"
"/speaker/rohit-bhardwaj","collective","0.012"
"/speaker/rohit-bhardwaj","content","0.012"
"/speaker/rohit-bhardwaj","framework","0.025"
"/speaker/rohit-bhardwaj","write","0.012"
"/speaker/rohit-bhardwaj","greedy","0.012"
"/speaker/rohit-bhardwaj","need","0.074"
"/speaker/rohit-bhardwaj","build","0.025"
"/speaker/rohit-bhardwaj","do","0.012"
"/speaker/rohit-bhardwaj","entity","0.012"
"/speaker/rohit-bhardwaj","tool","0.025"
"/speaker/rohit-bhardwaj","tokens","0.012"
"/speaker/rohit-bhardwaj","modern","0.012"
"/speaker/rohit-bhardwaj","value","0.012"
"/speaker/rohit-bhardwaj","git","0.012"
"/speaker/rohit-bhardwaj","dimension","0.012"
"/speaker/rohit-bhardwaj","deployment","0.012"
"/speaker/rohit-bhardwaj","prepared","0.012"
"/speaker/rohit-bhardwaj","cache","0.012"
"/speaker/rohit-bhardwaj","take","0.025"
"/speaker/rohit-bhardwaj","experience","0.025"
"/speaker/rohit-bhardwaj","aw","0.086"
"/speaker/rohit-bhardwaj","move","0.025"
"/speaker/rohit-bhardwaj","scalability","0.025"
"/speaker/rohit-bhardwaj","engine","0.012"
"/speaker/rohit-bhardwaj","practice","0.099"
"/speaker/rohit-bhardwaj","maintain","0.012"
"/speaker/rohit-bhardwaj","customer","0.012"
"/speaker/rohit-bhardwaj","have","0.025"
"/speaker/rohit-bhardwaj","miss","0.025"
"/speaker/rohit-bhardwaj","manage","0.012"
"/speaker/rohit-bhardwaj","twitter","0.012"
"/speaker/rohit-bhardwaj","prerequisite","0.012"
"/speaker/rohit-bhardwaj","approach","0.025"
"/speaker/rohit-bhardwaj","consume","0.012"
"/speaker/rohit-bhardwaj","client","0.025"
"/speaker/rohit-bhardwaj","coder","0.012"
"/speaker/rohit-bhardwaj","team","0.012"
"/speaker/rohit-bhardwaj","ford","0.012"
"/speaker/rohit-bhardwaj","understand","0.012"
"/speaker/rohit-bhardwaj","aws","0.025"
"/speaker/rohit-bhardwaj","technique","0.025"
"/speaker/rohit-bhardwaj","ready","0.025"
"/speaker/rohit-bhardwaj","exploration","0.012"
"/speaker/rohit-bhardwaj","discover","0.012"
"/speaker/rohit-bhardwaj","make","0.012"
"/speaker/rohit-bhardwaj","question","0.012"
"/speaker/rohit-bhardwaj","scale","0.012"
"/speaker/rohit-bhardwaj","postman","0.012"
"/speaker/rohit-bhardwaj","end","0.012"
"/speaker/rohit-bhardwaj","come","0.025"
"/speaker/rohit-bhardwaj","change","0.025"
"/speaker/rohit-bhardwaj","restore","0.012"
"/speaker/rohit-bhardwaj","tracing","0.012"
"/speaker/rohit-bhardwaj","production","0.025"
"/speaker/rohit-bhardwaj","negotiation","0.012"
"/speaker/rohit-bhardwaj","header","0.012"
"/speaker/rohit-bhardwaj","publish","0.012"
"/speaker/rohit-bhardwaj","critical","0.025"
"/speaker/rohit-bhardwaj","many","0.012"
"/speaker/rohit-bhardwaj","grafana","0.012"
"/speaker/rohit-bhardwaj","rate","0.012"
"/speaker/rohit-bhardwaj","chart","0.012"
"/speaker/rohit-bhardwaj","business","0.086"
"/speaker/rohit-bhardwaj","ask","0.012"
"/speaker/rohit-bhardwaj","help","0.049"
"/speaker/rohit-bhardwaj","parameter","0.012"
"/speaker/rohit-bhardwaj","talk","0.111"
"/speaker/rohit-bhardwaj","version","0.037"
"/speaker/rohit-bhardwaj","devop","0.037"
"/speaker/rohit-bhardwaj","include","0.025"
"/speaker/rohit-bhardwaj","stack","0.012"
"/speaker/rohit-bhardwaj","science","0.012"
"/speaker/rohit-bhardwaj","try","0.012"
"/speaker/rohit-bhardwaj","integration","0.074"
"/speaker/rohit-bhardwaj","company","0.037"
"/speaker/rohit-bhardwaj","more","0.012"
"/speaker/rohit-bhardwaj","success","0.012"
"/speaker/rohit-bhardwaj","audience","0.012"
"/speaker/rohit-bhardwaj","shortest","0.025"
"/speaker/rohit-bhardwaj","performance","0.025"
"/speaker/rohit-bhardwaj","restful","0.025"
"/speaker/rohit-bhardwaj","develop","0.025"
"/speaker/rohit-bhardwaj","common","0.012"
"/speaker/rohit-bhardwaj","process","0.012"
"/speaker/rohit-bhardwaj","disruptive","0.012"
"/speaker/rohit-bhardwaj","programer","0.049"
"/speaker/rohit-bhardwaj","crack","0.012"
"/speaker/rohit-bhardwaj","core","0.012"
"/speaker/rohit-bhardwaj","istio","0.012"
"/speaker/rohit-bhardwaj","instagram","0.012"
"/speaker/rohit-bhardwaj","auto","0.012"
"/speaker/rohit-bhardwaj","exist","0.025"
"/speaker/rohit-bhardwaj","queue","0.025"
"/speaker/rohit-bhardwaj","relate","0.012"
"/speaker/rohit-bhardwaj","dfs","0.012"
"/speaker/rohit-bhardwaj","third","0.012"
"/speaker/rohit-bhardwaj","microservice","0.037"
"/speaker/rohit-bhardwaj","developer","0.025"
"/speaker/rohit-bhardwaj","pay","0.012"
"/speaker/rohit-bhardwaj","pipeline","0.012"
"/speaker/rohit-bhardwaj","analyze","0.012"
"/speaker/rohit-bhardwaj","top","0.037"
"/speaker/rohit-bhardwaj","gateway","0.037"
"/speaker/rohit-bhardwaj","enter","0.012"
"/speaker/rohit-bhardwaj","step","0.074"
"/speaker/rohit-bhardwaj","tough","0.012"
"/speaker/rohit-bhardwaj","rewrite","0.025"
"/speaker/rohit-bhardwaj","frequency","0.012"
"/speaker/rohit-bhardwaj","project","0.012"
"/speaker/rohit-bhardwaj","issue","0.049"
"/speaker/rohit-bhardwaj","good","0.123"
"/speaker/rohit-bhardwaj","technology","0.025"
"/speaker/rohit-bhardwaj","optimization","0.012"
"/speaker/rohit-bhardwaj","dive","0.025"
"/speaker/rohit-bhardwaj","prepare","0.012"
"/speaker/rohit-bhardwaj","methodology","0.025"
"/speaker/rohit-bhardwaj","solve","0.049"
"/speaker/rohit-bhardwaj","mesh","0.012"
"/speaker/rohit-bhardwaj","hypermedia","0.012"
"/speaker/rohit-bhardwaj","examine","0.012"
"/speaker/rohit-bhardwaj","metric","0.062"
"/speaker/rohit-bhardwaj","programming","0.012"
"/speaker/rohit-bhardwaj","way","0.049"
"/speaker/rohit-bhardwaj","problem","0.123"
"/speaker/rohit-bhardwaj","knowledge","0.025"
"/speaker/rohit-bhardwaj","outage","0.025"
"/speaker/rohit-bhardwaj","survival","0.012"
"/speaker/rohit-bhardwaj","dynamodb","0.012"
"/speaker/rohit-bhardwaj","development","0.037"
"/speaker/rohit-bhardwaj","cloud","0.111"
"/speaker/rohit-bhardwaj","single","0.025"
"/speaker/rohit-bhardwaj","array","0.012"
"/speaker/rohit-bhardwaj","public","0.012"
"/speaker/rohit-ghumare","tunnel","0.012"
"/speaker/rohit-ghumare","plane","0.012"
"/speaker/rohit-ghumare","drive","0.012"
"/speaker/rohit-ghumare","proxy","0.012"
"/speaker/rohit-ghumare","mesh","0.049"
"/speaker/rohit-ghumare","policy","0.012"
"/speaker/rohit-ghumare","regulate","0.012"
"/speaker/rohit-ghumare","enterprise","0.012"
"/speaker/rohit-ghumare","industry","0.012"
"/speaker/rohit-ghumare","offer","0.012"
"/speaker/rohit-ghumare","layer","0.037"
"/speaker/rohit-ghumare","talk","0.012"
"/speaker/rohit-ghumare","enhance","0.012"
"/speaker/rohit-ghumare","work","0.012"
"/speaker/rohit-ghumare","ambient","0.025"
"/speaker/rohit-ghumare","sidecar","0.012"
"/speaker/rohit-ghumare","adopt","0.012"
"/speaker/rohit-ghumare","large","0.012"
"/speaker/rohit-ghumare","see","0.012"
"/speaker/rohit-ghumare","compliance","0.012"
"/speaker/rohit-ghumare","delve","0.012"
"/speaker/rohit-ghumare","live","0.012"
"/speaker/rohit-ghumare","less","0.012"
"/speaker/rohit-ghumare","need","0.012"
"/speaker/rohit-ghumare","service","0.037"
"/speaker/rohit-ghumare","architecture","0.012"
"/speaker/rohit-ghumare","trust","0.012"
"/speaker/rohit-ghumare","operation","0.012"
"/speaker/rohit-ghumare","complexity","0.012"
"/speaker/rohit-ghumare","reduce","0.012"
"/speaker/rohit-ghumare","complementary","0.012"
"/speaker/rohit-ghumare","popular","0.012"
"/speaker/rohit-ghumare","data","0.012"
"/speaker/rohit-ghumare","component","0.012"
"/speaker/rohit-ghumare","platform","0.012"
"/speaker/rohit-ghumare","revolutionize","0.012"
"/speaker/rohit-ghumare","demonstration","0.012"
"/speaker/rohit-ghumare","istio","0.012"
"/speaker/rohit-ghumare","security","0.049"
"/speaker/rohit-ghumare","behavior","0.012"
"/speaker/rohit-ghumare","new","0.012"
